method_id,sequence_id,seq,split,jar_delivered,checkpoint,K,cost_ratio,total_cost_pddl,complete,completed_count,windows,windows_at_cap,refill_water,jar_pick,source,source_sha256
gnn_faithful,iid-eval-seq-01,01,dev,False,gnn_v5_faithful_s0,,,66125.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s0_seq01.json,5fbdcd416d0ce168b1b75c3ed4d5c3ee5a45862afaf8269bc43dd40459e2480e
gnn_faithful,iid-eval-seq-02,02,held_out,True,gnn_v5_faithful_s0,,,77275.0,True,50,50,,0,1,runs/v5_gnn_seeds/faithful/gnn_faithful_s0_seq02.json,855b68ed6f06317f5af0a64b5f6af684546a393233c92e4febc96c7cf33bf678
gnn_faithful,iid-eval-seq-03,03,dev,False,gnn_v5_faithful_s0,,,63550.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s0_seq03.json,4084c50893e359372330496a6d71aec44298b64a28c75b168ffa49268d6e1c6e
gnn_faithful,iid-eval-seq-04,04,held_out,False,gnn_v5_faithful_s0,,,45475.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s0_seq04.json,7deb3f8fae26884dc62b3c5e92027ff6fa7938d64e9a74bfdc03ea531dc9afb4
gnn_faithful,iid-eval-seq-05,05,held_out,False,gnn_v5_faithful_s0,,,71950.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s0_seq05.json,2bd60b6b297e0750fe45b7b048b32ba97f488057e4c8292d7a797d5571e774d1
gnn_faithful,iid-eval-seq-06,06,dev,False,gnn_v5_faithful_s0,,,52375.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s0_seq06.json,755e425095b72ec9e5357a3e76b8a1af4d12a69eda0b46dc8decfe65c2be4f1a
gnn_faithful,iid-eval-seq-07,07,held_out,False,gnn_v5_faithful_s0,,,82675.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s0_seq07.json,2aeb8fe1e447bba7a275a64476f5a5df17df8d4424d17d76d9cfc692b07aeebd
gnn_faithful,iid-eval-seq-08,08,held_out,False,gnn_v5_faithful_s0,,,78100.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s0_seq08.json,5064933549c63b53c2be8b62c730442ee095b57a51bf91249471cff04f25da92
gnn_faithful,iid-eval-seq-09,09,held_out,False,gnn_v5_faithful_s0,,,76725.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s0_seq09.json,1667112d64f7227b6516c7e6c7ce25863faf26f3da02c887287eb6ea0679add6
gnn_faithful,iid-eval-seq-00,00,held_out,True,gnn_v5_faithful_s4,,,59050.0,True,50,50,,0,1,runs/v5_gnn_seeds/faithful/gnn_faithful_s4_seq00.json,7f1d8230b3992e96131e28b8ec2793d0dcc1db74b23654a85b6fdaaab736c0e6
gnn_faithful,iid-eval-seq-01,01,dev,False,gnn_v5_faithful_s4,,,65825.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s4_seq01.json,580147bcda221b57b854193c20260f297552943867cea9df83c745ee1730f727
gnn_faithful,iid-eval-seq-02,02,held_out,True,gnn_v5_faithful_s4,,,77950.0,True,50,50,,0,1,runs/v5_gnn_seeds/faithful/gnn_faithful_s4_seq02.json,1bad0a74ad1dba37bf212fbc6b09e0b2e01e9817101d7356e0216b0846f24b80
gnn_faithful,iid-eval-seq-03,03,dev,False,gnn_v5_faithful_s4,,,63550.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s4_seq03.json,dc3816bd3b3187816f70e3f49a3fb1a8ffc9b9999f2f1c0dea8c29c3408404f1
gnn_faithful,iid-eval-seq-04,04,held_out,False,gnn_v5_faithful_s4,,,44750.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s4_seq04.json,2f500d543b3d3fd66f711c1c48cb73ace005ccece046643075cc2d942522b62b
gnn_faithful,iid-eval-seq-05,05,held_out,False,gnn_v5_faithful_s4,,,71250.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s4_seq05.json,22fca15974e9e7148bb81e830f5a916e996fa9af829f64ea2bf96fe8c9c653ae
gnn_faithful,iid-eval-seq-06,06,dev,False,gnn_v5_faithful_s4,,,52375.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s4_seq06.json,8f240ba66ca7ecf228177d1a6979fadb7fd002ddc50a0d68492eac554ca52c3d
gnn_faithful,iid-eval-seq-07,07,held_out,False,gnn_v5_faithful_s4,,,81675.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s4_seq07.json,c984576198b5758f2889934db371f8dec26c0ab90bbe6e9c6a315d201a7f55de
gnn_faithful,iid-eval-seq-08,08,held_out,False,gnn_v5_faithful_s4,,,77750.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s4_seq08.json,d6d1ec6819c41d3778369b9773d78c59e1c5755f4153861f0e8434cb569cac43
gnn_faithful,iid-eval-seq-09,09,held_out,False,gnn_v5_faithful_s4,,,78200.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s4_seq09.json,5c5ff8e06323cddbfa8a311c8b4bf441901030feebce91bb26400e3da4e63337
gnn_faithful,iid-eval-seq-00,00,held_out,True,gnn_v5_faithful_s8,,,59050.0,True,50,50,,0,1,runs/v5_gnn_seeds/faithful/gnn_faithful_s8_seq00.json,b739e56247d799bf5c86f2116c4e5d4c6996b7fa68189d6bc4f308516aff1e26
gnn_faithful,iid-eval-seq-01,01,dev,False,gnn_v5_faithful_s8,,,65525.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s8_seq01.json,0aeb094e949dd8dedda467843ad1e77a5fd1a22510c4b61a032523e86a938a3e
gnn_faithful,iid-eval-seq-02,02,held_out,True,gnn_v5_faithful_s8,,,76975.0,True,50,50,,0,1,runs/v5_gnn_seeds/faithful/gnn_faithful_s8_seq02.json,06f837376f87e569244b220fa7ea1c1ee92ef4b4bfa939980a5e032f41204ae6
gnn_faithful,iid-eval-seq-03,03,dev,False,gnn_v5_faithful_s8,,,63550.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s8_seq03.json,358cd766f420c2c32ed58b90f3efa78108a9b06448714068d4e434eb8775b4e4
gnn_faithful,iid-eval-seq-04,04,held_out,False,gnn_v5_faithful_s8,,,44075.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s8_seq04.json,0f37f41adf14c1b14dc7ef3fc38c988622188de3aca20e1ef5a63d26879a8357
gnn_faithful,iid-eval-seq-05,05,held_out,False,gnn_v5_faithful_s8,,,71250.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s8_seq05.json,22640216fe983998f89e9276754eb23819de679efdbb91d339ed455f69ef44e7
gnn_faithful,iid-eval-seq-06,06,dev,False,gnn_v5_faithful_s8,,,52375.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s8_seq06.json,c056cf810ce026b8e5396c82f691b76be81e24430cc9e90a8565157ddf69c40a
gnn_faithful,iid-eval-seq-07,07,held_out,False,gnn_v5_faithful_s8,,,80375.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s8_seq07.json,d68f92c8bee4c84500eaa5c35cd6c693a3ac7c26b8572911aab89519723fd7d3
gnn_faithful,iid-eval-seq-08,08,held_out,False,gnn_v5_faithful_s8,,,77750.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s8_seq08.json,3164a6e9e4ce2fc7cdb8b405d09b01ff57fcef809b660a9b43a402b7f98e0641
gnn_faithful,iid-eval-seq-09,09,held_out,False,gnn_v5_faithful_s8,,,75975.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s8_seq09.json,699f74d217d5959e0a8ca7fbd33bbf7ba7d637f394eed919858dac2b56842c9c
gnn_faithful,iid-eval-seq-00,00,held_out,True,gnn_v5_faithful_s16,,,59100.0,True,50,50,,0,1,runs/v5_gnn_seeds/faithful/gnn_faithful_s16_seq00.json,4e792a43fe1996701ecd971759bc43575936aa021465dc6cb508361987a41208
gnn_faithful,iid-eval-seq-01,01,dev,False,gnn_v5_faithful_s16,,,65825.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s16_seq01.json,415fd8c96a288e655c886a9e4b88e178bcf9966b9e54cab716cf2e5bdb3fd152
gnn_faithful,iid-eval-seq-02,02,held_out,True,gnn_v5_faithful_s16,,,78575.0,True,50,50,,0,1,runs/v5_gnn_seeds/faithful/gnn_faithful_s16_seq02.json,714ced29e85fa3cc8219b6885080098a351fafdbc1531461257ba075ae147a00
gnn_faithful,iid-eval-seq-03,03,dev,False,gnn_v5_faithful_s16,,,63550.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s16_seq03.json,b1d6f3fdc6c164d30f3449c83353c49dddb1051f789df2251572c2197c3fd39e
gnn_faithful,iid-eval-seq-04,04,held_out,False,gnn_v5_faithful_s16,,,44750.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s16_seq04.json,750ed773282e38bb0a96842af3d97a97a8c2b3dda8c095c8058c5f0d15f03eb9
gnn_faithful,iid-eval-seq-05,05,held_out,False,gnn_v5_faithful_s16,,,70250.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s16_seq05.json,da09c56a47f71e6d7e6775b8d96f28c69ddf5f9e06adaeab0db7e78aa54480b9
gnn_faithful,iid-eval-seq-06,06,dev,False,gnn_v5_faithful_s16,,,52375.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s16_seq06.json,a018ca63a06ad7594e1d8fe6cc6c42409499cc3df7c76f1b019ecc018b0ecea8
gnn_faithful,iid-eval-seq-07,07,held_out,False,gnn_v5_faithful_s16,,,81675.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s16_seq07.json,d4aeae74470173b9b7ea44311b563f99d6def9ea992656eaf80e988e91b3878a
gnn_faithful,iid-eval-seq-08,08,held_out,False,gnn_v5_faithful_s16,,,77450.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s16_seq08.json,27b905a66d2f775bc8c15e7fb2e5020874fe06817b221872076eee7ed5ac1d8f
gnn_faithful,iid-eval-seq-09,09,held_out,False,gnn_v5_faithful_s16,,,78500.0,True,50,50,,0,0,runs/v5_gnn_seeds/faithful/gnn_faithful_s16_seq09.json,d30eede6824f1dd229943fcdcf66ade2460fe3d90dd6998ceb6cc38f6bd4e04c
gnn_steelman,iid-eval-seq-00,00,held_out,True,gnn_v5_STEELMAN,,,59050.0,True,50,50,,0,1,runs/v5_gnn_steelman_eval/steelman_seq00.json,7b16eabf8fd06e2ba7b12ac8cb8a58fc963ce8c04ec3632747aa089d02886618
gnn_steelman,iid-eval-seq-01,01,dev,False,gnn_v5_STEELMAN,,,67075.0,True,50,50,,0,0,runs/v5_gnn_steelman_eval/steelman_seq01.json,02ee5876c68ecf4c96612ab1425735ce41907e571f21d70739aaf5c3bce21fe2
gnn_steelman,iid-eval-seq-02,02,held_out,True,gnn_v5_STEELMAN,,,55575.0,True,50,50,,25,3,runs/v5_gnn_steelman_eval/steelman_seq02.json,7d6a38ecec01f7742c976884be43c14c4a91810a1935fd1335111fb208a34342
gnn_steelman,iid-eval-seq-03,03,dev,False,gnn_v5_STEELMAN,,,63550.0,True,50,50,,0,0,runs/v5_gnn_steelman_eval/steelman_seq03.json,c40e99b0599dc3139769f371cd3b62dec16c83d7d75a0d206dfa2076817a1083
gnn_steelman,iid-eval-seq-04,04,held_out,False,gnn_v5_STEELMAN,,,44975.0,True,50,50,,0,0,runs/v5_gnn_steelman_eval/steelman_seq04.json,0dfdada09c9d44bd933bf3d1860df000f5676bbcc60475eb7075912c4bf01713
gnn_steelman,iid-eval-seq-05,05,held_out,False,gnn_v5_STEELMAN,,,71850.0,True,50,50,,0,0,runs/v5_gnn_steelman_eval/steelman_seq05.json,bc3dc8f0e0091f77d0eb213de825376998297eb7fb5af3c1d44ddb9bf99008e1
gnn_steelman,iid-eval-seq-06,06,dev,False,gnn_v5_STEELMAN,,,52375.0,True,50,50,,0,0,runs/v5_gnn_steelman_eval/steelman_seq06.json,4b6f9f3fccb798c8bf4dcf74d9c353958981193323cbf32b519f7fbbba4d5382
gnn_steelman,iid-eval-seq-07,07,held_out,False,gnn_v5_STEELMAN,,,82925.0,True,50,50,,0,0,runs/v5_gnn_steelman_eval/steelman_seq07.json,2f7c8cd59dc8ae00381c5c5a4be1fd9dd8168413de760fee1c00abd749cac19c
gnn_steelman,iid-eval-seq-08,08,held_out,False,gnn_v5_STEELMAN,,,78400.0,True,50,50,,0,0,runs/v5_gnn_steelman_eval/steelman_seq08.json,a1515dbd8a52ba85a4a6e1919c357e2056bb214112c22aa972f751b34a7fc6b7
gnn_steelman,iid-eval-seq-09,09,held_out,False,gnn_v5_STEELMAN,,,78500.0,True,50,50,,0,0,runs/v5_gnn_steelman_eval/steelman_seq09.json,6d0683a78c80386d10eafc15da6796477b8190304a2a9f4b17c1eab5309ff7b1
anticipatory_dqn_greedy,iid-eval-seq-00,00,held_out,True,v5_ant_g0.97_s0,,,73800.0,False,44,50,,0,0,runs/v5_greedy/greedy_s0_seq00.json,5473561c42d9e2c29683bb591a87cefcbb0b5c7b1c85c23e0c47a564ee95a859
anticipatory_dqn_greedy,iid-eval-seq-01,01,dev,False,v5_ant_g0.97_s0,,,78700.0,False,47,50,,0,0,runs/v5_greedy/greedy_s0_seq01.json,bbd8634e76d9af055b479ca94a03925dc18cbe04950ec76da4e35d7036abc9fa
anticipatory_dqn_greedy,iid-eval-seq-02,02,held_out,True,v5_ant_g0.97_s0,,,87675.0,False,47,50,,0,0,runs/v5_greedy/greedy_s0_seq02.json,dd060f8d90e23b58d70115c8794cd3ba700288f56a5693fce8046e5767f040c0
anticipatory_dqn_greedy,iid-eval-seq-03,03,dev,False,v5_ant_g0.97_s0,,,68600.0,True,50,50,,0,0,runs/v5_greedy/greedy_s0_seq03.json,f7caa58d99c15663b69a3fc06c24d2ecc10aac1f493fe2a797b14c7fbe0dae8d
anticipatory_dqn_greedy,iid-eval-seq-04,04,held_out,False,v5_ant_g0.97_s0,,,69725.0,False,44,50,,0,0,runs/v5_greedy/greedy_s0_seq04.json,9bd0b3a781c768217de538e51c5bcb45f01106adb16f68712553c8742f129812
anticipatory_dqn_greedy,iid-eval-seq-05,05,held_out,False,v5_ant_g0.97_s0,,,79425.0,False,48,50,,0,0,runs/v5_greedy/greedy_s0_seq05.json,ec22d1911053fdbc3b44b8c1539780e157eb420c262af4137b500904fa4a445b
anticipatory_dqn_greedy,iid-eval-seq-06,06,dev,False,v5_ant_g0.97_s0,,,83500.0,False,44,50,,0,0,runs/v5_greedy/greedy_s0_seq06.json,e0711f93609a70c745b86cea26cf3e5fc240e74b62d2a6a4e97cdb806867948f
anticipatory_dqn_greedy,iid-eval-seq-07,07,held_out,False,v5_ant_g0.97_s0,,,90250.0,False,47,50,,0,0,runs/v5_greedy/greedy_s0_seq07.json,286563969113c1bf7c4ea232fbc5151b169f440875c6f637f570322d05ea4973
anticipatory_dqn_greedy,iid-eval-seq-08,08,held_out,False,v5_ant_g0.97_s0,,,91825.0,False,49,50,,0,0,runs/v5_greedy/greedy_s0_seq08.json,09f250b0a75e73cfa2696d2982194179b9ed668c310d2f377e396abe21ed80af
anticipatory_dqn_greedy,iid-eval-seq-09,09,held_out,False,v5_ant_g0.97_s0,,,79175.0,False,49,50,,0,0,runs/v5_greedy/greedy_s0_seq09.json,736b33836c09fc6dc47f93ee4c77af30e2f4da2e2c53a5652ce774955ff6a615
anticipatory_dqn_greedy,iid-eval-seq-00,00,held_out,True,v5_ant_g0.97_s4,,,67850.0,False,45,50,,0,0,runs/v5_greedy/greedy_s4_seq00.json,291a45dc3585e6669a255683d221ca604ea44d964d9813548981af30de79d989
anticipatory_dqn_greedy,iid-eval-seq-01,01,dev,False,v5_ant_g0.97_s4,,,93900.0,False,43,50,,0,0,runs/v5_greedy/greedy_s4_seq01.json,8f10c12f2e94302a4ab78443acdf2546c2b295bf75973b7e52712d3694f680c9
anticipatory_dqn_greedy,iid-eval-seq-02,02,held_out,True,v5_ant_g0.97_s4,,,83325.0,False,49,50,,0,0,runs/v5_greedy/greedy_s4_seq02.json,a2b232eea23d8417654d3d0d0a42554d0239d6f380d89d5ef7657789c941518d
anticipatory_dqn_greedy,iid-eval-seq-03,03,dev,False,v5_ant_g0.97_s4,,,70950.0,False,49,50,,0,0,runs/v5_greedy/greedy_s4_seq03.json,fdee1015852ee2dc3e468c1fae522dfa5db3c6940b97f7f454e715caaa7c0fd2
anticipatory_dqn_greedy,iid-eval-seq-04,04,held_out,False,v5_ant_g0.97_s4,,,69850.0,False,45,50,,0,0,runs/v5_greedy/greedy_s4_seq04.json,97f7352e1a3ce5a15c55f2080a1abdb897e6bd6a94f7de8331657054a2d5a49b
anticipatory_dqn_greedy,iid-eval-seq-05,05,held_out,False,v5_ant_g0.97_s4,,,80975.0,False,49,50,,0,0,runs/v5_greedy/greedy_s4_seq05.json,f5f13a30fa5bb1771ec271b079272b1f0a2d73149e74867bb876a19671c508c6
anticipatory_dqn_greedy,iid-eval-seq-06,06,dev,False,v5_ant_g0.97_s4,,,66150.0,False,46,50,,0,0,runs/v5_greedy/greedy_s4_seq06.json,53b1c2756339750a119596cabd91c0b175cc524b2011b494b6ecb36d58faa9c8
anticipatory_dqn_greedy,iid-eval-seq-07,07,held_out,False,v5_ant_g0.97_s4,,,89925.0,False,49,50,,0,0,runs/v5_greedy/greedy_s4_seq07.json,adacca0326b020901a8b9ba5800b40cd6bdf4a23cfce5b58339d1980ed6617d4
anticipatory_dqn_greedy,iid-eval-seq-08,08,held_out,False,v5_ant_g0.97_s4,,,86775.0,False,49,50,,0,0,runs/v5_greedy/greedy_s4_seq08.json,473a45218ff13bf64c08265a1d6d33a8f292244cb904d589e76a0bbc16fba953
anticipatory_dqn_greedy,iid-eval-seq-09,09,held_out,False,v5_ant_g0.97_s4,,,76625.0,True,50,50,,0,0,runs/v5_greedy/greedy_s4_seq09.json,3b4443350640806074e011a7ee0cf622b2d6710355206cfa45e81323dee050c9
anticipatory_dqn_greedy,iid-eval-seq-00,00,held_out,True,v5_ant_g0.97_s8,,,83175.0,False,43,50,,0,0,runs/v5_greedy/greedy_s8_seq00.json,297a03f8f41b34dce847d83b5c4a61e443acf19a036059bca17493d5b6067024
anticipatory_dqn_greedy,iid-eval-seq-01,01,dev,False,v5_ant_g0.97_s8,,,94475.0,False,46,50,,0,0,runs/v5_greedy/greedy_s8_seq01.json,1c43761b551a2317c754ab5728a5d365e344c9330fed134771b8130809155239
anticipatory_dqn_greedy,iid-eval-seq-02,02,held_out,True,v5_ant_g0.97_s8,,,92775.0,False,48,50,,0,0,runs/v5_greedy/greedy_s8_seq02.json,363c6d8875a25f5dffee22b99d415f64fd71a9f7b4dec4925710c43e93a226e1
anticipatory_dqn_greedy,iid-eval-seq-03,03,dev,False,v5_ant_g0.97_s8,,,78925.0,False,47,50,,0,0,runs/v5_greedy/greedy_s8_seq03.json,323ffff8168449324755c16288563d7e3fef33082a444438cebafdd2ea52821c
anticipatory_dqn_greedy,iid-eval-seq-04,04,held_out,False,v5_ant_g0.97_s8,,,97300.0,False,43,50,,0,0,runs/v5_greedy/greedy_s8_seq04.json,f502cb742209fcf91a6e97382bab120baaba7eed5db96c6d5e00336afee0a0b7
anticipatory_dqn_greedy,iid-eval-seq-05,05,held_out,False,v5_ant_g0.97_s8,,,83225.0,False,48,50,,0,0,runs/v5_greedy/greedy_s8_seq05.json,46e71e22036bca5d1e0f44211af9a830f5a5593ac1d9a154b9519c25f73d0344
anticipatory_dqn_greedy,iid-eval-seq-06,06,dev,False,v5_ant_g0.97_s8,,,63075.0,False,47,50,,0,0,runs/v5_greedy/greedy_s8_seq06.json,9df5b65fd23696c407f8af59dc7756c3ed0943406fb0eed50f3bb9c4584b9151
anticipatory_dqn_greedy,iid-eval-seq-07,07,held_out,False,v5_ant_g0.97_s8,,,91500.0,False,48,50,,0,0,runs/v5_greedy/greedy_s8_seq07.json,c215c90537542c42eaf9cad8230dd25ccce3404db7d91a6fb315988680e804a4
anticipatory_dqn_greedy,iid-eval-seq-08,08,held_out,False,v5_ant_g0.97_s8,,,93975.0,False,49,50,,0,0,runs/v5_greedy/greedy_s8_seq08.json,4b3d36aa6a1c20a6d56fd190a5a8fc50a461849be41b503828f92d5b9b5528a5
anticipatory_dqn_greedy,iid-eval-seq-09,09,held_out,False,v5_ant_g0.97_s8,,,81375.0,False,49,50,,0,0,runs/v5_greedy/greedy_s8_seq09.json,b2d85d4a675ce963d3eb9467c4230aee0caee937f7ad1068c342a4894fa77fea
anticipatory_dqn_greedy,iid-eval-seq-00,00,held_out,True,v5_ant_g0.97_s16,,,79600.0,False,45,50,,0,0,runs/v5_greedy/greedy_s16_seq00.json,fd6b0000f3a2849324eebe565e0fc5f193977299cc915bf16d10075c10a58811
anticipatory_dqn_greedy,iid-eval-seq-01,01,dev,False,v5_ant_g0.97_s16,,,77650.0,False,47,50,,0,0,runs/v5_greedy/greedy_s16_seq01.json,c3a6addce4362799d4212a1d9c3953b7fe3225033ce219092e29fe3973303878
anticipatory_dqn_greedy,iid-eval-seq-02,02,held_out,True,v5_ant_g0.97_s16,,,78250.0,False,49,50,,0,0,runs/v5_greedy/greedy_s16_seq02.json,02a76586ce7f540e7f579f2347289843f150c155040a1136870955425c1e905c
anticipatory_dqn_greedy,iid-eval-seq-03,03,dev,False,v5_ant_g0.97_s16,,,63600.0,True,50,50,,0,0,runs/v5_greedy/greedy_s16_seq03.json,d773698529d5a59bb1720e9dff88d4f03ebedd58bc4d891ac946ddec544c1e6c
anticipatory_dqn_greedy,iid-eval-seq-04,04,held_out,False,v5_ant_g0.97_s16,,,53000.0,False,47,50,,0,0,runs/v5_greedy/greedy_s16_seq04.json,62db601ec51637f7ca6dc516684c1baa42346e866496d6eaca21c6414c150d17
anticipatory_dqn_greedy,iid-eval-seq-05,05,held_out,False,v5_ant_g0.97_s16,,,70775.0,True,50,50,,0,0,runs/v5_greedy/greedy_s16_seq05.json,b8cf5a7f42beef35471051d9d2486adfa0fc94820be47b68ac991defc98981ca
anticipatory_dqn_greedy,iid-eval-seq-06,06,dev,False,v5_ant_g0.97_s16,,,61450.0,False,48,50,,0,0,runs/v5_greedy/greedy_s16_seq06.json,6a97f406a957aedebc27ffc4da2ecb587615f5660b6476130acf91bded46f4e5
anticipatory_dqn_greedy,iid-eval-seq-07,07,held_out,False,v5_ant_g0.97_s16,,,82950.0,True,50,50,,0,0,runs/v5_greedy/greedy_s16_seq07.json,36db9dc7d7a8561d033ecaa232222da5b1d9bfc5d5c1aaba9b6396e8e0d6e7c1
anticipatory_dqn_greedy,iid-eval-seq-08,08,held_out,False,v5_ant_g0.97_s16,,,90750.0,False,49,50,,0,0,runs/v5_greedy/greedy_s16_seq08.json,393375c46b48a18bedea4ef2bce93b3435142d22100c364e5ccbb5afd7eb3acc
anticipatory_dqn_greedy,iid-eval-seq-09,09,held_out,False,v5_ant_g0.97_s16,,,76325.0,True,50,50,,0,0,runs/v5_greedy/greedy_s16_seq09.json,1fb913ba6c8555006f79a680f4418ec433a9bfd68a796e37a87356ba49dda569
anticipatory_dqn_greedy,iid-eval-seq-00,00,held_out,True,v5_ant_g0.97_s42,,,84325.0,False,40,50,,0,0,runs/v5_greedy/greedy_s42_seq00.json,0c1729919469d8969f805f18de3ffb940dc92b72c652176f3b56bd6633cc18d7
anticipatory_dqn_greedy,iid-eval-seq-01,01,dev,False,v5_ant_g0.97_s42,,,79350.0,False,46,50,,0,0,runs/v5_greedy/greedy_s42_seq01.json,f539b2894ca2d16fdd1c498c464acd5c903c4557bda4acb05a0730bb9a4426f9
anticipatory_dqn_greedy,iid-eval-seq-02,02,held_out,True,v5_ant_g0.97_s42,,,91050.0,False,47,50,,0,0,runs/v5_greedy/greedy_s42_seq02.json,d1b05912b9753b923426a919fa8cbfe63fcf919d04da2eea94eeb10cbee82619
anticipatory_dqn_greedy,iid-eval-seq-03,03,dev,False,v5_ant_g0.97_s42,,,72250.0,False,47,50,,0,0,runs/v5_greedy/greedy_s42_seq03.json,c85a03b570957ed3bc86e0c45ffa4a978892b82f97e6be45aec5f3e987f2595d
anticipatory_dqn_greedy,iid-eval-seq-04,04,held_out,False,v5_ant_g0.97_s42,,,89300.0,False,37,50,,0,0,runs/v5_greedy/greedy_s42_seq04.json,c308d50cd40370fd5803e55ff6196de86beb453e9f9cca718b93870fba4f22c3
anticipatory_dqn_greedy,iid-eval-seq-05,05,held_out,False,v5_ant_g0.97_s42,,,83675.0,False,47,50,,0,0,runs/v5_greedy/greedy_s42_seq05.json,4034340927e8dfb18a82ccbb3b0202649e55a7b923473b7c1fbb249e537cdf65
anticipatory_dqn_greedy,iid-eval-seq-06,06,dev,False,v5_ant_g0.97_s42,,,60475.0,False,45,50,,0,0,runs/v5_greedy/greedy_s42_seq06.json,3e493e710eb6f84a852ba35ca7a5a3001f69802825cc36371aed734e1c265da1
anticipatory_dqn_greedy,iid-eval-seq-07,07,held_out,False,v5_ant_g0.97_s42,,,133625.0,False,40,50,,0,0,runs/v5_greedy/greedy_s42_seq07.json,b46118e01e2f85dd5fc75b268502b16fe9196e8a62dd36c6784c84101bcd8060
anticipatory_dqn_greedy,iid-eval-seq-08,08,held_out,False,v5_ant_g0.97_s42,,,128900.0,False,44,50,,0,0,runs/v5_greedy/greedy_s42_seq08.json,8f1a2d7426a6e230a619d4fc3864360f22c989f113eac6a8465fc0d94a78bf19
anticipatory_dqn_greedy,iid-eval-seq-09,09,held_out,False,v5_ant_g0.97_s42,,,87950.0,False,44,50,,0,0,runs/v5_greedy/greedy_s42_seq09.json,fb0793014a6c6672bcc43895e852f3ac8c3ba13ea09ce954a4fbe063be827133
gamma_sweep_guided,iid-eval-seq-00,00,held_out,True,v5_ant_g0.90_s0,,3.0,44625.0,True,50,50,,22,8,runs/v5_gamma_guided/v5_ant_g0.90_s0_seq00_cr3.0.json,7924ad1f24bad830c40073807b2f75ccceda099d44e783a0fd44d6fb0416c2d4
gamma_sweep_guided,iid-eval-seq-01,01,dev,False,v5_ant_g0.90_s0,,3.0,69575.0,True,50,50,,8,2,runs/v5_gamma_guided/v5_ant_g0.90_s0_seq01_cr3.0.json,46818f9247322748da5d1799999893ed13157a3b4f582a8e8e5de893f13d7776
gamma_sweep_guided,iid-eval-seq-02,02,held_out,True,v5_ant_g0.90_s0,,3.0,51400.0,True,50,50,,29,4,runs/v5_gamma_guided/v5_ant_g0.90_s0_seq02_cr3.0.json,c8598f93f40604eeac87c5545d49a73a62a19165df1d0461cf03e453939d0d95
gamma_sweep_guided,iid-eval-seq-03,03,dev,False,v5_ant_g0.90_s0,,3.0,39250.0,True,50,50,,30,5,runs/v5_gamma_guided/v5_ant_g0.90_s0_seq03_cr3.0.json,0e93cd4c8df72fb3fd292e5b2974f2b110c16472483c7425b1e3b74a750604d9
gamma_sweep_guided,iid-eval-seq-04,04,held_out,False,v5_ant_g0.90_s0,,3.0,50900.0,True,50,50,,6,3,runs/v5_gamma_guided/v5_ant_g0.90_s0_seq04_cr3.0.json,5b957d1b261e49cdcc56e4224a78193f4028b9e84df311df3003c63a09a6dc7b
